list,experimental_list,block,item_order,item_id,Condition,block_within_speaker,name,image,guise,topic,sentence,question,Answer,audio,trial_type,audio_question,audio_answer,audio_alt1,audio_alt2,audio_alt3
M1_list3BaseA-a,list3BaseA-a,1,20,Without_15_N,Without,1,Madison,w2_face.png,Northern,so last week,she saw that Jane went to the event without her lipstick on last week.,Was Jane wearing her lipstick when she went out recently?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,1,21,SVA_7_SSP,SVA,1,Madison,w2_face.png,Northern,uh oh,we were told that the letter from the detective really were in the mailbox.,Was there more than one letter in the mailbox?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,0,NA,NA,1,Hayley,w3_face.png,NA,NA,NA,NA,NA,Hayley_Southern1_NoCollege_EPCAgreement.wav,audio,Where is Hayley from?,Mountains of southwest Virginia,New York City,Suburbs of St. Louis,Farm community in central Kansas
M1_list3BaseA-a,list3BaseA-a,2,1,Colloq48,Colloq,1,Hayley,w3_face.png,Southern,so for the house party,is it alright if my friend comes to the thing tn??,Does Hayley intend to go to a party tonight?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,2,Without_8_N,Without,1,Hayley,w3_face.png,Southern,haha,don't tell me Clara danced in the rain without her jacket on last night.,Was Clara wearing her jacket when she danced last night?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,3,SVA_23_SPP,SVA,1,Hayley,w3_face.png,Southern,back to Niagra Falls,she said the van for the tourists finally were left parked a mile away.,Was there more than one van a mile away?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,4,Colloq22,Colloq,1,Hayley,w3_face.png,Southern,so it's family weekend,after the game my brother will be coming over btw,Is Hayley going to spend some time with her brother soon?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,5,SVA_46_SSS,SVA,1,Hayley,w3_face.png,Southern,well that's a choice,I can't believe that the tent for the hiker really was put up over there.,Was there more than one tent put over there?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,6,PNC_6_P,PNC,1,Hayley,w3_face.png,Southern,so the other day,did you know that a passerby rescued a kid from almost running into some bad traffic.,Did the kid run into some bad traffic?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,7,SVA_32_SPS,SVA,1,Hayley,w3_face.png,Southern,still getting stuff for class,but he said that the easel for the artists actually was in the new studio.,Was there more than one easel in the studio?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,8,ORC-lexicalverb-pp1,ORC-lexicalverb-pp,1,Hayley,w3_face.png,Southern,so the big fine,it's too bad that the bus driver the teachers angered misplaced the book from the depository.,Did the bus driver find the book?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,9,Without_23_Y,Without,1,Hayley,w3_face.png,Southern,cute!,they heard that Abby was dancing without her heels off at the fancy dinner.,Was Abby wearing her heels when she danced at dinner?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,10,PNC_16_C,PNC,1,Hayley,w3_face.png,Southern,some cooking show updates:,the other day the cook kept the soup from actually boiling over on the stove.,Did the soup boil over on the stove?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,11,Colloq5,Colloq,1,Hayley,w3_face.png,Southern,ugh,you actually only had one thing to remember for this party.,Did Hayley's friend forget to bring something to the party?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,12,SC-DObias-ps2,SC-DObias-ps,1,Hayley,w3_face.png,Southern,I think it was an NPR story,"I heard it on the radio, the concerned priests asserted the belief would be hard to justify.",Did more than one priest seem concerned?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,13,Colloq38,Colloq,1,Hayley,w3_face.png,Southern,so relieved,my shift was canceled today so I got to sleep in!,Was work cancelled today?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,14,SVA_41_SSP,SVA,1,Hayley,w3_face.png,Southern,about the ponies,he told me the horse by the barn probably were off eating hay.,Was there more than one horse off eating hay?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,15,PNC_5_P,PNC,1,Hayley,w3_face.png,Southern,nice,last week a nurse saved a patient from nearly falling out of her bed.,Did the patient fall out of her bed?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,16,SVA_22_SPS,SVA,1,Hayley,w3_face.png,Southern,so for office hours,she heard that the teacher of the girls literally was in her office.,Was there more than one teacher in the office?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,17,Colloq32,Colloq,1,Hayley,w3_face.png,Southern,UGH,not me just now planning the birthday party. it's in 2 days LOL,Does Hayley sometimes procrastinate?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,18,Colloq15,Colloq,1,Hayley,w3_face.png,Southern,omg,let's get pocky when we leaveeeee,Is Hayley planning to buy something?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,19,Without_24_N,Without,1,Hayley,w3_face.png,Southern,hmm,but actually Mark went to graduation without his vest on last year.,Was Mark wearing his vest when he went to graduation?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,20,GlobalAmb3,GlobalAmb,1,Hayley,w3_face.png,Southern,so sad,so actually the nephew of the fisherman who drowned himself in the ocean didn't know about the tricky current.,Did the nephew drown?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,2,21,SVA_12_SSP,SVA,1,Hayley,w3_face.png,Southern,worst professor ever,I can't believe that the complaint from the student really were in the trash.,Was there more than one complaint in the trash?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,0,NA,NA,1,Ashley,w1_face.png,NA,NA,NA,NA,NA,Ashley_Northern1_NoCollege_EPCAgreement.wav,audio,Where is Ashley from?,Outside of D.C.,Desert town in western Nevada,Near San Francisco,Small town in eastern Pennsylvania
M1_list3BaseA-a,list3BaseA-a,3,1,GlobalAmb7,GlobalAmb,1,Ashley,w1_face.png,Northern,a few plot spoilers:,in the movie the uncle of the milkman who had to support himself with a low income liked to fish.,Was it the milkman who was self-supporting?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,2,Without_4_Y,Without,1,Ashley,w1_face.png,Northern,anyways exercise,he saw that Lulu visited the gym without her hat off late yesterday night.,Was Lulu wearing her hat when she visited the gym?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,3,SVA_47_SPP,SVA,1,Ashley,w1_face.png,Northern,this is convenient,did you notice that the tray for the meals totally were left over there.,Was there more than one tray left over there?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,4,Without_12_Y,Without,1,Ashley,w1_face.png,Northern,anyways,that's not true since Alice went out partying without her earrings off this Friday night.,Was Alice wearing her earrings when she partied on Friday?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,5,Colloq10,Colloq,1,Ashley,w1_face.png,Northern,so for tonight,rose said i could swing by after you guys eat dinner fyi,Did Rose want to hang out?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,6,Without_10_N,Without,1,Ashley,w1_face.png,Northern,back to camping prep,I mean Brad hiked several miles without his sweater on this afternoon.,Was Brad wearing his sweater when he went hiking today?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,7,SVA_39_SPS,SVA,1,Ashley,w1_face.png,Northern,got the supplies,so I saw the marker for the whiteboards really was in the tray.,Was there more than one marker in the tray?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,8,Colloq13,Colloq,1,Ashley,w1_face.png,Northern,for the party,"all i need for you to bring is chips, i got everything else!",Does Ashley like chips?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,9,SVA_42_SPP,SVA,1,Ashley,w1_face.png,Northern,ah well,but actually the hanger for the dresses literally were under the bed.,Was there more than one hanger under the bed?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,10,PNC_13_C,PNC,1,Ashley,w1_face.png,Northern,back to the cow incident,he said that an old woman rescued a cow from surely crashing into a fence.,Did the cow crash in to the fence?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,11,SC-DObias-ps1,SC-DObias-ps,1,Ashley,w1_face.png,Northern,so this news article,I read in the news that the talented photographers accepted the money could not be spent yet.,Did someone spend the money too soon?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,12,Colloq2,Colloq,1,Ashley,w1_face.png,Northern,what a jerk,can he literally mind his own business??,Is Ashley angry at someone?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,13,Colloq30,Colloq,1,Ashley,w1_face.png,Northern,so bored,gimme a show rec bc literally nothing is on,Is Ashley looking for something to watch?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,14,GlobalAmb4,GlobalAmb,1,Ashley,w1_face.png,Northern,soap opera = guilty pleasure,in the show the grandmother of the stewardess who treated herself to an ice cream cone was waiting at home.,Was it the grandmother who had an ice cream cone?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,15,PNC_4_P,PNC,1,Ashley,w1_face.png,Northern,no way,I read that a babysitter kept a baby from nearly suffocating in the old crib.,Did the baby suffocate in the old crib?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,16,SVA_21_SSS,SVA,1,Ashley,w1_face.png,Northern,back to the meeting,I heard the suggestion to the director totally was made after the meeting.,Was there more than one suggestion after the meeting?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,17,Colloq40,Colloq,1,Ashley,w1_face.png,Northern,yayy!,this weekend is actually gonna be so fun bc my best friend is coming,Did Ashley make plans with a friend?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,18,PNC_17_P,PNC,1,Ashley,w1_face.png,Northern,"anyways, the thunderstorm",yesterday afternoon the grandmother stopped an umbrella from nearly flying away in the wind.,Did the umbrella fly away in the wind?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,19,Colloq24,Colloq,1,Ashley,w1_face.png,Northern,bruh,my parents forgot their Netflix password. AGAIN,Is Ashley better at using the computer than some of her family members?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,20,SVA_40_SSP,SVA,1,Ashley,w1_face.png,Northern,all set,no really the microphone for the singer finally were on the stand.,Was there more than one microphone on the stand?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,3,21,SVA_26_SSS,SVA,1,Ashley,w1_face.png,Northern,it was great,he heard that the medal for the winner literally was on the podium.,Was there more than one medal on the podium?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,0,NA,NA,1,Shelby,w4_face.png,NA,NA,NA,NA,NA,Shelby_Southern2_NoCollege_EPCAgreement.wav,audio,Where is Shelby from?,Rural part of eastern Tennessee,Small town on the Florida panhandle,Central Indiana,"Suburb of Boston, Massachusetts"
M1_list3BaseA-a,list3BaseA-a,4,1,Colloq6,Colloq,1,Shelby,w4_face.png,Southern,omg,jimmy was talking to a girl after class. we have got to have a convo NOW,Was Jimmy talking to a girl?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,2,SVA_43_SPS,SVA,1,Shelby,w4_face.png,Southern,but yeah about that takeout order,of course the pizza for the teenagers really was ready to eat.,Was there more than one pizza ready to eat?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,3,SVA_24_SPP,SVA,1,Shelby,w4_face.png,Southern,got a Law and Order recap,and she said that the witness for the lawyers literally were out to lunch.,Was there more than one witness out to lunch?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,4,Colloq26,Colloq,1,Shelby,w4_face.png,Southern,you free tn at 9?,you should def come with us to see that new scary movie tn!!,Does Shelby want to watch a film?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,5,SVA_10_SPP,SVA,1,Shelby,w4_face.png,Southern,don't try this at home,seems like the warning from the experts totally were on the label.,Was there more than one warning on the label?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,6,Without_5_N,Without,1,Shelby,w4_face.png,Southern,alright 5:00 pm,I noticed that Mary wanted to drive without her glasses on after work Tuesday.,Was Mary wearing her glasses when she drove after work?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,7,PNC_15_C,PNC,1,Shelby,w4_face.png,Southern,on the way home,yesterday morning a boy kept a bicycle from surely crashing in to a sign along the road.,Did the bicycle crash in to a sign?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,8,Colloq47,Colloq,1,Shelby,w4_face.png,Southern,about tonight,"I'm going over to my friend's apartment tonight, wanna come?",Does Shelby have plans for the evening?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,9,Colloq3,Colloq,1,Shelby,w4_face.png,Southern,i swear,if he does not show up i'm gonna be mad,Is Shelby feeling frustrated about something?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,10,GlobalAmb8,GlobalAmb,1,Shelby,w4_face.png,Southern,so from what I saw on TikTok,usually the niece of the duchess who looked at herself in the mirror wore a blue shirt.,Was it the duchess who looked in the mirror?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,11,Colloq41,Colloq,1,Shelby,w4_face.png,Southern,um...excuse me,did not you get my text? PLEASE RESPOND,Does Shelby seem frustrated?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,12,Colloq17,Colloq,1,Shelby,w4_face.png,Southern,im starving,i am CRAVING strifry. please let's have it for dinner,Does Shelby seem hungry?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,13,GlobalAmb5,GlobalAmb,1,Shelby,w4_face.png,Southern,about the jane austen novel,so the brother of the count who crippled himself by falling off a horse took a long time to get over it.,Was it the brother who was crippled?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,14,SC-DObias-pp3,SC-DObias-pp,1,Shelby,w4_face.png,Southern,about the lab materials,"well, actually, the lab technicians proposed the ideas might be worth another try.",Did more than one idea seem worth trying again?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,15,Without_18_Y,Without,1,Shelby,w4_face.png,Southern,so for the club portraits,it was interesting that Natalya took the photo without her bracelet off last week.,Was Natalya wearing her bracelet when she took the photo?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,16,SVA_38_SPS,SVA,1,Shelby,w4_face.png,Southern,hard to believe,no really the necklace for the models finally was on the vanity.,Was there more than one necklace on the vanity?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,17,Without_19_Y,Without,1,Shelby,w4_face.png,Southern,so leaving for school,he said that Juan left his apartment without his backpack off last Monday.,Was Juan wearing his backpack when he left his apartment?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,18,SVA_16_SSP,SVA,1,Shelby,w4_face.png,Southern,so at the family reunion,Jake saw that the grandfather of the boy totally were on the porch.,Was there more than one grandfather on the porch?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,19,PNC_18_C,PNC,1,Shelby,w4_face.png,Southern,some world cup highlights:,I totally saw that the defender stopped the ball from surely hitting the net right away.,Did the ball hit the net right away?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,20,SVA_5_SSS,SVA,1,Shelby,w4_face.png,Southern,back to the money,I thought that the check from the stockbroker totally was on the kitchen table.,Was there more than one check on the table?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,4,21,PNC_19_P,PNC,1,Shelby,w4_face.png,Southern,so it happened after playtime,they saw that the mother stopped a stain from almost setting in on the shirt.,Did the stain set in on the shirt?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list3BaseA-a,list3BaseA-a,5,0,NA,NA,2,Hayley,w3_face.png,NA,NA,NA,NA,NA,Hayley_Southern1_NoCollege_EPCAgreement.wav,audio,Where is Hayley from?,Mountains of southwest Virginia,New York City,Suburbs of St. Louis,Farm community in central Kansas
